id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,ci_result,closure_time,comment_time,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,review_comments,effective_comments
4223,merged,1,8,0,7,603541.079,7,5,2,-130.634,1,0,0,11,0,21,21,0,0,253.937,2,117,15,0,0,0,0,0,0
4220,closed,1,9,0,8,603541.079,6,4,2,278.86,1,743.375,0,10,0,18,18,0,0,0,1,118,16,0,0,0,0,0,0
4217,merged,3,13,0,10,1299183.387,20,5,15,2345307.994,1,0,2339567.708,22,2339567.708,60,54,2,0,2345606.931,2,414,28,0,0,1,0,1,0
4210,merged,6,13,1,6,175090.246,20,14,6,1298247.847,1,0,702692.214,24,702692.214,60,60,0,0,1298566.987,2,706,109,0,0,1,1,0,0
4200,merged,1,9,1,7,518479.618,3,2,1,-76873.585,1,0,0,4,0,9,9,0,0,415024.217,2,87,121,0,0,0,0,0,0
4195,merged,1,10,0,9,1117709.758,18,10,8,1817036.757,1,0,0,19,0,54,54,0,0,1817218.131,2,135,26,0,0,0,0,0,0
4193,merged,1,9,0,8,0,7,7,0,1292328.194,0,0,767838.121,8,767819.964,21,21,0,0,1292522.787,2,182,48,0,0,2,0,2,0
4188,merged,1,9,0,8,1211676.714,17,7,10,1124085.33,1,0,674.359,18,604.719,43,35,4,0,1128050.557,2,355,15,0,0,3,0,3,0
4186,merged,1,8,0,7,680864.909,20,2,18,3545486.926,1,0,0,26,0,60,48,4,0,3546613.518,2,482,20,0,0,0,0,0,0
4176,merged,4,12,0,8,0,15,0,15,1292816.061,1,0,0,19,0,45,45,0,0,1293336.2,2,694,6,0,0,0,0,0,0
4154,merged,6,31,3,22,4280.742,20,15,5,679261.466,1,0,605537.211,26,604619.25,48,45,2,0,679369.94,3,579,259,0,0,2,1,1,0
4132,merged,1,9,0,8,171372.471,9,4,5,1734567.932,1,0,1731898.217,10,1731712.283,24,20,2,0,1738677.358,2,238,11,0,0,2,0,2,0
4131,merged,6,7,0,1,0,1,1,0,-14.625,0,0,0,1,0,2,2,0,0,280.282,1,59,10,0,0,0,0,0,0
4124,merged,0,6,0,6,0,1,1,0,-13.908,0,0,0,1,0,2,2,0,0,5.557,1,14,15,0,0,0,0,0,0
4123,merged,0,11,8,3,0,1,1,0,-10.303,0,0,0,1,0,2,2,0,0,3.699,1,0,0,0,0,0,0,0,0
4122,merged,42,120,49,29,0,1,0,1,-15.769,1,0,0,1,0,2,2,0,0,12.32,1,1600,2756,0,0,0,0,0,0
4115,merged,1,23,7,15,164.608,2,1,1,131.168,1,0,0,2,0,4,4,0,0,493.067,1,175,657,0,0,0,0,0,0
4102,merged,4,18,0,14,62811.098,7,3,4,-109.342,1,0,0,13,0,14,14,0,0,84706.07,2,500,74,0,0,0,0,0,0
4096,merged,1,1,0,0,0,1,1,0,1748.244,0,0,0,1,0,2,2,0,0,752805.584,2,0,0,0,0,0,0,0,0
4083,merged,3,15,0,12,170560.379,3,1,2,681.443,1,0,0,5,0,6,6,0,0,428221.972,2,245,53,0,0,0,0,0,0
4082,merged,0,15,0,15,507046.166,5,3,2,436092.52,1,0,0,6,0,10,10,0,0,436191.284,2,154,86,0,0,0,0,0,0
4077,merged,11,12,1,0,0,1,1,0,931.408,0,0,0,1,0,2,2,0,0,1374806.336,2,0,0,0,0,0,0,0,0
4075,merged,1,15,0,14,158781.405,7,6,1,689859.187,1,0,0,7,0,14,14,0,0,690623.589,2,329,220,0,0,0,0,0,0
4061,merged,4,12,1,7,85000.943,7,5,2,4222.811,1,0,0,10,0,14,14,0,0,4325.025,2,197,37,0,0,0,0,0,0
4058,merged,7,34,4,23,0,6,0,6,1040249.287,1,0,0,7,0,12,8,2,0,1040347.961,2,797,387,0,0,0,0,0,0
4057,merged,0,9,0,9,74168.07699999999,5,3,2,2319715.04,1,0,0,7,0,10,10,0,0,2487308.817,3,20,16,0,0,0,0,0,0
4043,merged,2,56,42,12,0,1,1,0,514080.166,0,0,0,1,0,2,2,0,0,514192.618,2,54,45,13,24,0,0,0,0
4006,closed,13,25,0,12,0,1,0,1,-41.748,1,409966.428,0,16,0,2,0,1,0,0,2,607,40,0,0,0,0,0,0
4005,merged,7,22,0,15,2915930.442,20,3,17,2926731.289,1,0,0,32,0,40,30,5,0,3414020.017,2,504,54,0,0,0,0,0,0
4000,merged,3,10,0,7,511832.184,3,1,2,511627.289,1,0,0,6,0,6,4,1,0,516645.224,3,270,46,0,0,0,0,0,0
3994,merged,42,63,0,21,0,6,1,5,780640.977,1,0,0,10,0,12,12,0,0,1212200.345,2,316,90,2,0,0,0,0,0
3992,merged,62,76,2,12,599742.124,4,1,3,-374.001,1,0,0,118,0,8,6,1,0,3401.674,1,2272,137,5,0,0,0,0,0
3990,merged,4,21,0,17,4348.471,3,1,2,-272.736,1,0,0,3,0,6,6,0,0,222.45,2,201,26,0,0,0,0,0,0
3948,closed,65,78,2,11,0,4,0,4,1836911.621,1,1837005.367,0,13,0,11,0,4,0,0,3,2289,137,7,0,0,0,0,0
5431,merged,0,8,0,8,0,6,0,6,1240335.711,1,0,0,9,0,24,24,0,0,1302567.283,1,55,107,0,0,0,0,0,0
5402,merged,0,5,0,5,0,8,0,8,2338339.659,1,0,1581392.273,9,1581392.273,32,32,0,0,2398852.31,2,86,63,0,0,1,1,0,0
5396,merged,0,4,0,4,0,3,0,3,706135.565,1,0,0,3,0,12,12,0,0,1881141.331,2,18,11,0,0,0,0,0,0
5365,merged,0,12,0,12,0,6,0,6,604702.413,1,0,0,7,0,24,24,0,0,1700505.61,1,135,119,0,0,0,0,0,0
5350,merged,0,7,0,7,115286.465,12,2,10,3622349.963,1,0,0,24,0,48,48,0,0,3786201.641,1,55,22,0,0,0,0,0,0
5312,merged,0,4,0,4,0,2,0,2,97118.948,1,0,0,3,0,8,8,0,0,257558.748,1,82,24,0,0,0,0,0,0
5299,merged,0,23,0,23,1717648.93,6,3,3,4111546.934,1,0,0,21,0,24,24,0,0,4129500.488,1,1507,1594,0,0,0,0,0,0
5286,closed,1,3,0,2,0,1,0,1,614006.134,1,1314393.198,0,1,0,4,4,0,0,0,1,219,1,0,0,0,0,0,0
5266,merged,10,29,0,19,0,4,0,4,622384.505,1,0,0,36,0,16,16,0,0,688672.863,1,1022,112,0,0,0,0,0,0
5262,merged,1,5,0,4,0,3,0,3,88784.072,1,0,0,3,0,12,12,0,0,599617.098,2,245,7,0,0,0,0,0,0
5246,merged,1,7,0,6,0,8,5,3,2423309.772,1,0,0,16,0,32,32,0,0,3428935.003,1,346,17,0,0,0,0,0,0
5241,merged,4,18,0,14,0,5,4,1,2410371.954,1,0,0,18,0,20,18,1,0,3100616.665,1,356,77,0,0,0,0,0,0
5233,merged,2,9,0,7,0,3,0,3,96875.555,1,0,0,21,0,12,12,0,0,585248.308,1,878,43,0,0,0,0,0,0
5230,merged,0,3,0,3,0,5,5,0,611469.132,0,0,0,4,0,20,20,0,0,4040671.5,1,40,1,0,0,0,0,0,0
5226,closed,0,6,0,6,0,3,3,0,1198342.416,0,2943170.711,0,3,0,12,12,0,0,0,1,197,7,0,0,0,0,0,0
5225,merged,0,6,0,6,0,2,2,0,13347.267,0,0,0,2,0,8,8,0,0,1888891.902,1,35,2,0,0,0,0,0,0
5220,merged,1,6,0,5,0,5,5,0,709638.672,0,0,0,12,0,20,20,0,0,1703450.506,1,553,30,0,0,0,0,0,0
5217,merged,0,1,0,1,0,1,1,0,399.185,0,0,0,2,0,4,4,0,0,499129.702,1,8,0,0,0,0,0,0,0
5214,merged,0,1,0,1,0,1,1,0,81501.648,0,0,0,1,0,4,4,0,0,581092.043,1,4,0,0,0,0,0,0,0
5172,closed,25,114,47,42,0,3,3,0,4675176.286,0,8301424.349,0,145,0,12,12,0,0,0,1,2076,80,0,0,0,0,0,0
5166,closed,29,119,47,43,0,8,6,2,6563086.314,1,8386323.374,0,201,0,32,29,1,0,0,1,3211,86,0,0,0,0,0,0
5156,closed,21,110,47,42,0,3,3,0,506875.052,0,8894068.969,0,117,0,12,12,0,0,0,1,1841,79,0,0,0,0,0,0
5155,closed,0,5,0,5,0,4,4,0,4824160.183,0,10277695.362,0,3,0,16,16,0,0,0,2,4,5,0,0,0,0,0,0
5147,merged,48,54,0,6,13323.428,8,6,2,93380.742,1,0,0,8,0,32,26,2,0,671838.564,1,79,17,0,0,0,0,0,0
5136,closed,21,109,47,41,0,1,1,0,283.056,0,9071314.089,0,109,0,4,4,0,0,0,1,1773,79,0,0,0,0,0,0
5123,merged,0,6,0,6,0,4,4,0,531872.275,0,0,0,4,0,16,16,0,0,693601.867,1,76,3,0,0,0,0,0,0
5120,merged,0,2,0,2,0,1,1,0,4387.482,0,0,0,1,0,4,4,0,0,577205.977,1,26,0,0,0,0,0,0,0
5118,merged,0,3,0,3,20641.595,3,1,2,1219918.519,1,0,0,10,0,12,12,0,0,1361379.145,2,50,4,0,0,0,0,0,0
5117,closed,47,49,0,2,0,3,3,0,77238.139,0,77430.995,0,3,0,12,12,0,0,0,0,13,0,0,0,0,0,0,0
5104,merged,0,2,0,2,0,2,2,0,92582.565,0,0,0,2,0,8,8,0,0,504566.058,1,22,11,0,0,0,0,0,0
5103,closed,20,104,47,37,0,5,5,0,706012.301,0,10201244.747,0,92,0,20,20,0,0,0,1,1287,69,0,0,0,0,0,0
5087,merged,2,15,0,13,587265.359,20,16,4,8381709.385,1,0,0,23,0,80,68,4,0,8444511.666,2,333,67,0,0,0,0,0,0
5084,merged,0,4,0,4,0,3,3,0,101764.608,0,0,0,3,0,12,12,0,0,519590.788,1,37,4,0,0,0,0,0,0
5070,closed,10,85,50,25,0,2,2,0,690281.351,0,12006885.375,0,45,0,8,8,0,0,0,1,758,37,0,0,0,0,0,0
5064,merged,0,58,0,58,0,3,3,0,-452.294,0,0,0,3,0,12,12,0,0,581107.454,1,36,27,0,0,0,0,0,0
5063,closed,0,58,0,58,0,3,3,0,-274.479,0,77.721,0,3,0,12,12,0,0,0,0,36,27,0,0,0,0,0,0
5026,merged,2,12,0,10,0,4,4,0,3632502.674,0,0,1115925.37,12,1115925.37,16,16,0,0,4050268.965,2,461,11,0,0,1,1,0,0
5015,merged,3,70,0,67,0,1,1,0,183833.167,0,0,0,6,0,4,4,0,0,597273.65,1,380,26,0,0,0,0,0,0
5010,closed,12,94,44,38,0,16,16,0,2515925.893,0,13313235.043,0,62,0,71,65,4,0,0,2,924,58,0,0,0,0,0,0
5005,merged,3,70,0,67,84589.057,5,2,3,590716.914,1,0,470182.409,6,470182.409,20,11,3,0,1004745.04,1,380,26,0,0,1,1,0,0
5001,closed,2,11,0,9,83242.62299999999,9,6,3,1214208.357,1,13904952.38,1878951.035,9,147951.362,36,33,1,0,0,2,220,4,0,0,3,3,0,0
5000,merged,11,24,0,13,614540.796,19,17,2,3628221.719,1,0,1990224.074,21,1990224.074,79,72,5,0,4128994.744,1,346,36,0,0,1,1,0,0
4998,closed,0,3,0,3,0,1,1,0,8774.919,0,13830414.158,0,1,0,4,4,0,0,0,1,1,1,0,0,0,0,0,0
4995,closed,2,21,0,19,524436.291,4,1,3,608207.589,1,666481.436,666480.518,6,666480.518,16,16,0,0,0,2,59,5,0,0,1,1,0,0
4992,closed,0,56,0,56,0,1,0,1,32195.265,1,202716.112,0,1,0,4,2,1,0,0,0,9,5,0,0,0,0,0,0
4991,closed,10,79,0,69,1380822.411,8,5,3,1971365.046,1,13995827.994,0,36,0,32,29,1,0,0,1,747,35,0,0,0,0,0,0
5358,merged,0,2,0,2,0,1,0,1,-34.48,1,0,0,1,0,3,3,0,0,16.656,1,0,0,0,0,0,0,0,0
5357,merged,0,2,0,2,0,1,0,1,-25.208,1,0,0,1,0,3,3,0,0,15.883,1,0,0,0,0,0,0,0,0
5356,merged,2,5,0,3,0,13,0,11,135.004,1,0,0,20,0,39,22,6,0,188.407,1,24,15,0,0,0,0,0,0
5354,merged,0,118,107,11,0,10,0,8,2022.805,1,0,0,24,0,27,16,3,0,2250.09,2,16,3160,0,0,0,0,0,0
5353,merged,5,153,109,39,0,11,0,9,-70.461,1,0,0,18,0,33,16,6,0,241.957,1,1264,3237,0,0,0,0,0,0
5169,merged,0,7,0,7,0,2,0,2,-232.594,1,0,0,2,0,8,4,2,0,255529.279,2,31,13,0,0,0,0,0,0
5163,closed,0,0,0,0,0,1,0,1,-3024.948,1,2432627.576,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0
5162,merged,0,6,0,6,0,3,0,3,2439499.858,1,0,0,2,0,12,6,3,0,2439748.832,2,29,24,0,0,0,0,0,0
5157,closed,13,55,0,42,0,1,0,1,-868613.472,1,118.106,0,27,0,4,2,1,0,0,1,1451,669,0,0,0,0,0,0
5150,merged,20,84,0,64,0,13,0,13,-222.581,1,0,0,49,0,52,26,13,0,159.062,1,2771,694,0,0,0,0,0,0
5126,merged,0,1,0,1,0,1,0,1,-94.121,1,0,0,1,0,4,2,1,0,667395.462,2,1,1,0,0,0,0,0,0
5109,merged,2,10,0,8,0,2,0,2,-68.819,1,0,0,6,0,8,4,2,0,1194173.278,2,114,3,0,0,0,0,0,0
5107,merged,0,1,0,1,0,2,0,2,3823.431,1,0,0,1,0,8,4,2,0,1054128.092,2,5,1,0,0,0,0,0,0
5089,merged,3,4,0,1,0,3,0,3,-164.119,1,0,0,3,0,12,6,3,0,10104.937,2,106,2,0,0,0,0,0,0
5088,merged,0,12,0,12,0,3,0,3,3603.626,1,0,0,10,0,12,6,3,0,11385.726,2,320,36,0,0,0,0,0,0
5083,closed,0,11,0,11,0,1,0,1,-263.358,1,1341.303,0,1,0,4,2,1,0,0,1,324,24,0,0,0,0,0,0
5073,merged,5,7,0,2,0,2,0,2,220.253,1,0,0,2,0,8,4,2,0,243.12,1,114,6,0,0,0,0,0,0
5066,merged,2,16,0,14,0,8,0,8,-1020.354,1,0,0,9,0,32,16,8,0,518508.716,2,277,67,0,0,0,0,0,0
5061,merged,0,7,0,7,0,9,0,9,1316133.825,1,0,0,8,0,40,18,9,0,1819784.882,2,281,302,0,0,0,0,0,0
5060,merged,0,11,0,11,0,2,0,2,-406.676,1,0,0,5,0,8,4,2,0,687568.427,2,311,29,0,0,0,0,0,0
5059,merged,1,8,0,7,0,2,0,2,72935.649,1,0,0,3,0,14,4,8,0,761682.487,2,44,21,0,0,0,0,0,0
5058,closed,1,8,0,7,0,1,0,1,-123.382,1,294.1,0,1,0,4,2,1,0,0,1,45,22,0,0,0,0,0,0
5034,closed,0,0,0,0,0,1,0,1,1.822,1,1993846.057,0,0,0,4,2,1,0,0,2,0,0,0,0,0,0,0,0
5032,merged,0,8,0,8,0,1,0,1,-401318.174,1,0,0,2,0,5,2,2,0,609143.538,2,94,23,0,0,0,0,0,0
5028,merged,2,17,0,15,0,2,0,2,-124.771,1,0,0,3,0,8,4,2,0,1023414.728,2,581,296,0,0,0,0,0,0
5027,merged,0,1,0,1,0,3,0,3,-129.574,1,0,0,7,0,12,6,3,0,1020030.591,2,2,2,0,0,0,0,0,0
5025,closed,0,0,0,0,0,1,0,1,-93984.201,1,2176.947,0,1,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0
5024,closed,0,0,0,0,0,1,0,1,-93386.493,1,274.275,0,1,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0
5023,closed,0,2,0,2,0,3,0,3,1044548.721,1,1121549.713,0,8,0,12,6,3,0,0,1,8,3,0,0,0,0,0,0
5018,merged,5,33,0,28,0,1,0,1,-4036579.609,1,0,0,1,0,4,2,1,0,94005.742,2,961,63,0,0,0,0,0,0
5008,merged,5,33,0,28,0,1,0,1,-3951951.773,1,0,0,1,0,4,2,1,0,82.541,1,961,63,0,0,0,0,0,0
4903,merged,0,2,0,2,0,1,1,0,2181.426,0,0,0,1,0,4,4,0,0,149.762,1,0,0,0,0,0,0,0,0
4902,merged,0,2,0,2,0,1,1,0,2197.492,0,0,0,1,0,4,4,0,0,165.801,1,0,0,0,0,0,0,0,0
5417,merged,0,3,0,3,0,2,0,2,1890206.273,1,0,1812341.724,2,1812341.724,8,8,0,0,1900732.835,3,16,5,0,0,1,0,1,0
5352,merged,0,2,0,2,0,1,0,1,429185.708,1,0,0,2,0,4,4,0,0,780692.422,2,7,0,0,0,0,0,0,0
5340,merged,0,1,0,1,0,5,0,5,2499405.589,1,0,2433549.732,7,81533.652,20,20,0,0,2675580.075,2,54,6,0,0,8,0,8,6
5334,merged,1,3,0,2,0,1,0,1,-46.13,1,0,0,14,0,4,4,0,0,63376.605,2,344,237,0,0,0,0,0,0
5329,merged,1,3,0,2,0,6,0,6,13404.778,1,0,0,14,0,24,15,3,0,77303.484,1,344,237,0,0,0,0,0,0
5328,merged,0,4,0,4,0,1,0,1,163856.3,1,0,0,1,0,4,4,0,0,167750.264,2,15,0,0,0,0,0,0,0
5326,merged,0,1,0,1,0,1,0,1,6890.349,1,0,0,1,0,4,4,0,0,7189.453,2,1,1,0,0,0,0,0,0
5307,merged,0,7,0,7,0,4,0,4,173331.632,1,0,8984.897,5,8983.197,16,7,3,0,178403.376,2,61,7,0,0,4,0,4,4
5295,merged,0,2,0,2,0,3,0,3,1734841.612,1,0,0,3,0,12,6,2,0,1996374.349,3,5,0,0,0,0,0,0,0
5294,merged,0,1,0,1,0,1,0,1,1733626.134,1,0,0,1,0,4,4,0,0,1998160.12,2,36,2,0,0,0,0,0,0
5289,merged,0,1,0,1,0,1,0,1,8536.08,1,0,0,1,0,4,1,1,0,85429.571,2,24,0,0,0,0,0,0,0
5284,merged,0,4,0,4,0,3,0,3,14628.996,1,0,13107.759,3,4362.259,12,3,3,0,88303.797,2,20,1,0,0,3,0,3,0
5269,merged,0,1,0,1,0,2,0,2,10072.915,1,0,8848.522,2,8848.522,8,2,2,0,10664.608,2,11,3,0,0,1,0,1,0
5264,merged,0,1,0,1,0,1,0,1,644.45,1,0,0,1,0,4,1,1,0,1394.862,2,4,0,0,0,0,0,0,0
5263,merged,0,1,0,1,0,1,0,1,4075.298,1,0,0,1,0,5,1,2,0,7377.02,2,4,0,0,0,0,0,0,0
5257,merged,0,1,0,1,0,8,0,8,1309221.287,1,0,1204256.741,8,777020.642,32,11,7,0,1309462.29,4,12,3,0,0,3,1,2,2
5200,merged,0,6,0,6,0,1,0,1,6785.811,1,0,0,1,0,4,1,1,0,7331.172,0,100,37,0,0,0,0,0,0
5195,merged,0,3,0,3,0,2,0,2,10192.784,1,0,0,2,0,8,2,2,0,171815.951,0,60,12,0,0,0,0,0,0
5193,merged,0,6,0,6,0,1,0,1,6201.495,1,0,0,1,0,4,1,1,0,602430.541,0,98,42,0,0,0,0,0,0
5191,merged,0,3,0,3,0,1,0,1,10208.965,1,0,0,1,0,6,1,3,0,88118.983,0,46,19,0,0,0,0,0,0
5188,closed,0,6,0,6,0,1,0,1,-146.504,1,61.915,0,1,0,4,4,0,0,0,0,203,52,0,0,0,0,0,0
5186,closed,0,6,0,6,0,1,0,1,-30.93,1,186.025,0,1,0,4,4,0,0,0,0,203,52,0,0,0,0,0,0
5185,merged,1,4,0,3,0,2,0,2,7617.143,1,0,0,2,0,8,8,0,0,64515.136,1,258,8,0,0,0,0,0,0
5184,merged,0,2,0,2,0,2,0,2,2620.848,1,0,0,2,0,8,8,0,0,82836.86,1,17,13,0,0,0,0,0,0
5178,merged,0,5,0,5,0,6,0,6,82732.531,1,0,9296.826,7,9296.826,24,24,0,0,86531.212,1,123,95,0,0,1,0,1,0
5165,merged,1,5,0,4,0,2,0,2,108454.464,1,0,0,4,0,8,7,1,0,184921.843,1,213,17,0,0,0,0,0,0
5148,merged,0,1,0,1,0,2,0,2,529455.517,1,0,0,3,0,8,8,0,0,601451.748,1,221,65,0,0,0,0,0,0
5146,merged,2,4,0,2,0,2,0,2,606503.701,1,0,0,3,0,8,8,0,0,612397.312,1,225,50,0,0,0,0,0,0
5138,merged,1,3,0,2,0,2,0,2,170109.286,1,0,0,3,0,8,8,0,0,593085.228,1,63,119,0,0,0,0,0,0
5137,merged,5,13,0,8,0,8,0,8,604345.571,1,0,603528.949,8,600649.921,32,32,0,0,674080.795,1,322,87,0,0,6,0,6,0
5062,merged,1,2,0,1,0,1,0,1,2516732.049,1,0,0,3,0,4,4,0,0,2934743.666,1,233,34,0,0,0,0,0,0
5039,merged,3,25,1,21,0,15,0,15,3632592.296,1,0,3551843.015,21,3542411.759,62,24,14,0,3633091.962,1,482,147,0,0,3,1,2,0
5035,merged,3,8,0,5,0,20,0,20,3634705.423,1,0,3633862.837,56,3628954.439,80,80,0,0,3636487.928,2,462,5,0,0,5,0,5,0
5020,merged,7,16,0,9,0,17,0,17,3119734.266,1,0,3032517.356,18,3032517.356,78,41,19,0,4161320.153,2,488,8,0,0,1,1,0,0
5019,closed,4,14,0,10,0,4,0,4,-22362159.654,1,3291.258,0,5,0,12,12,0,0,0,0,719,530,0,0,0,0,0,0
5003,merged,1,4,0,3,0,6,0,6,4671044.643,1,0,0,11,0,24,21,1,0,4741113.767,1,161,3,0,0,0,0,0,0
4985,merged,0,14,12,2,0,14,0,14,-212.705,1,0,0,14,0,89,50,9,0,2039.959,1,0,0,0,0,0,0,0,0
4984,merged,1,3,0,2,0,1,0,1,-85424.922,1,0,0,1,0,4,1,2,0,34.812,1,2,2,0,0,0,0,0,0
4914,merged,1,4,0,3,0,2,2,0,-2482317.841,0,0,0,2,0,6,6,0,0,49.046,1,0,0,0,0,0,0,0,0
4865,merged,48,48,0,0,0,1,1,0,-426.353,0,0,0,3,0,3,3,0,0,9.24,1,965,0,0,0,0,0,0,0
4864,merged,48,48,0,0,0,1,1,0,-464.833,0,0,0,2,0,3,3,0,0,19.276,1,965,0,0,0,0,0,0,0
4861,merged,0,14,0,14,0,1,0,1,-1735504.436,1,0,0,17,0,3,3,0,0,19.88,1,530,178,0,0,0,0,0,0
4817,merged,3,67,17,47,0,11,2,9,-1799664.817,1,0,0,147,0,33,33,0,0,18.734,1,4314,3006,0,0,0,0,0,0
4797,closed,4,14,0,10,0,4,0,4,-333.128,1,4809661.693,0,5,0,12,12,0,0,0,1,719,530,0,0,0,0,0,0
4793,merged,0,14,0,14,0,13,0,13,7268624.698,1,0,74044.939,16,74044.939,39,39,0,0,7324646.732,1,530,178,0,0,1,1,0,0
4779,merged,0,6,0,6,0,5,0,5,602791.728,1,0,517227.836,6,517227.836,15,15,0,1,603054.428,2,229,148,0,0,1,1,0,0
4736,merged,0,6,0,6,0,8,0,8,1040311.719,1,0,0,16,0,24,24,0,0,1040367.292,1,1133,618,0,0,0,0,0,0
4716,merged,1,31,21,9,0,19,4,15,508592.921,1,0,0,19,0,57,57,0,0,593667.214,1,403,1082,0,0,0,0,0,0
4715,closed,0,5,0,5,0,5,0,5,602061.296,1,1639767.873,0,6,0,15,15,0,0,0,1,838,623,0,0,0,0,0,0
4708,merged,0,21,0,21,0,10,0,10,185733.694,1,0,0,20,0,30,30,0,0,186131.489,1,572,302,0,0,0,0,0,0
4690,merged,0,17,0,17,0,15,0,15,687301.62,1,0,0,15,0,45,45,0,0,687945.695,1,533,503,0,0,0,0,0,0
4681,merged,0,5,0,5,0,1,1,0,1743.926,0,0,0,1,0,3,3,0,0,163986.144,1,36,30,0,0,0,0,0,0
4670,merged,2,31,0,29,0,20,0,20,686381.024,1,0,0,26,0,60,54,2,0,688148.053,1,2445,1496,0,0,0,0,0,0
4669,merged,0,11,0,11,0,1,1,0,-37.924,0,0,0,3,0,3,3,0,0,415.242,1,40,42,0,0,0,0,0,0
4662,merged,0,11,0,11,0,1,1,0,3713.814,0,0,0,2,0,3,3,0,0,426295.71,1,40,42,0,0,0,0,0,0
4661,merged,3,37,1,33,0,4,4,0,-713.043,0,0,0,42,0,12,12,0,0,11.678,1,1182,418,0,0,0,0,0,0
4660,merged,0,2,0,2,0,1,1,0,1686.143,0,0,0,1,0,3,3,0,0,1950.233,1,9,8,0,0,0,0,0,0
4645,merged,0,6,0,6,3876.581,3,2,1,530252.253,1,0,0,3,0,12,6,4,0,605632.016,1,122,105,0,0,0,0,0,0
4636,closed,86,116,3,27,757.623,20,8,12,4313987.509,1,11487196.322,0,34,0,60,60,0,0,0,1,668,364,0,0,0,0,0,0
4635,merged,4,9,0,5,160338.517,20,9,11,2595860.004,1,0,0,32,0,60,60,0,0,2596833.446,1,146,18,0,0,0,0,0,0
4618,merged,1,16,0,15,1809578.351,13,4,9,-253.021,1,0,0,14,0,39,39,0,0,4456.554,1,279,167,0,0,0,0,0,0
4612,merged,2,22,1,19,999184.794,20,11,9,1308532.326,1,0,0,20,0,60,60,0,0,1308695.24,1,776,142,0,0,0,0,0,0
4607,merged,18,77,2,57,167341.455,7,6,1,-10818.969,1,0,0,91,0,21,21,0,0,16.099,1,3112,2509,0,0,0,0,0,0
4606,merged,0,11,0,11,271.105,2,1,1,9587.61,1,0,0,2,0,6,6,0,0,86951.112,1,104,176,0,0,0,0,0,0
4601,closed,0,12,0,12,0,11,0,11,3705846.78,1,4228950.807,0,6,0,33,30,1,0,0,1,752,900,0,0,0,0,0,0
4591,merged,0,12,0,12,0,6,6,0,172138.386,0,0,0,6,0,18,18,0,0,173180.169,1,294,239,0,0,0,0,0,0
4584,merged,1,31,1,29,1596.5900000000001,9,5,4,88848.599,1,0,0,24,0,27,27,0,0,241705.802,1,1379,1394,0,0,0,0,0,0
4582,merged,0,9,2,7,297.38,3,2,1,1431.242,1,0,0,3,0,9,9,0,0,2620.63,0,48,855,0,0,0,0,0,0
4576,merged,0,4,0,4,0,4,0,4,88204.513,1,0,0,4,0,12,12,0,0,90260.988,1,31,23,0,0,0,0,0,0
4568,merged,0,4,0,4,176.453,7,6,1,85557.388,1,0,0,7,0,21,21,0,0,158759.115,1,62,65,0,0,0,0,0,0
4564,closed,73,85,0,12,510271.0,11,4,7,4672.429,1,5109838.492,0,12,0,33,33,0,0,0,1,283,280,0,0,0,0,0,0
4556,merged,0,15,0,15,0,1,1,0,-257105.976,0,0,0,5,0,3,3,0,0,15.612,1,1018,827,0,0,0,0,0,0
4554,merged,0,5,0,5,0,2,2,0,419170.574,0,0,0,2,0,6,6,0,0,419310.316,1,160,105,0,0,0,0,0,0
4551,merged,0,15,0,15,85601.417,3,1,2,-279.046,1,0,0,4,0,9,9,0,0,73230.66,1,1018,827,0,0,0,0,0,0
4550,merged,0,1,0,1,0,1,1,0,-42.604,0,0,0,1,0,3,3,0,0,10.296,1,0,0,0,0,0,0,0,0
4549,merged,0,1,0,1,0,1,1,0,-27.605,0,0,0,1,0,3,3,0,0,6.505,1,0,0,0,0,0,0,0,0
4548,merged,0,154,153,1,0,2,2,0,-88.794,0,0,0,4,0,6,6,0,0,8.356,1,0,6503,0,902,0,0,0,0
4546,merged,14,208,85,109,94503.368,13,12,1,-35.111,1,0,0,101,0,39,37,1,0,9.661,1,4033,1979,0,0,0,0,0,0
4521,merged,0,3,0,3,565.684,8,5,3,-125.596,1,0,0,8,0,24,24,0,0,143607.995,1,768,711,0,0,0,0,0,0
4514,closed,0,3,0,3,565.684,7,4,3,-148.022,1,77376.757,0,7,0,21,21,0,0,0,0,753,700,0,0,0,0,0,0
4511,closed,0,3,0,3,0,4,3,1,11777.532,1,11793.678,0,4,0,12,12,0,0,0,0,764,701,0,0,0,0,0,0
4502,merged,0,38,3,35,1218284.474,19,1,18,3866.314,1,0,0,22,0,57,57,0,0,4228.788,2,2067,1081,0,0,0,0,0,0
4495,merged,3,56,0,53,0,6,6,0,606436.149,0,0,0,8,0,18,18,0,0,756622.377,1,196,324,0,0,0,0,0,0
